TEXT,Label
ah so subby rn 🥺 someone call me slut n kitty,0
coming with the it named after the river niger and how d that river get that name 🧐 riddle me that nigger,1
 now for the rest of them in hollywood who have raped and abused,0
listen to me you fuck there is only one way you can say you are redpilled on women and that after you have created a family with one the sandnigger alien standards are those of a subhuman organism,1
jews run the world most jews are atheists that an interesting fact dont you think,1
 a chr*stian  and a vsco girl pick a dis*bility  bitch,1
hey white trash nsa remember this i will always be smarter than you even now godalwayswins,1
watching my retarded cat play with catnip is probably the best part of my day guys,1
pushing homosexual and transgender propaganda on children is an obsession with the lgbt campaign massresistance,0
nigger has expressed no personal christian experiences attended a madrassa wears a moslem wedding ring praises the shahada call to pray ports a moslem name registered by stepdad as moslem indonesian many photos of him in moslem rituals garb admitted moslem faith on tv,1
she know a nigga be stuntin like a power ranger 💫,0
whoever decided to put minho in tight pants and short shorts needs to come back,0
my point is im getting tired of retards larping with this whole mueller is ourguy and the qanon horseshit the faggots on 4 chan soak up like piss in a sponge enough roleplaying enough fantasy wake up clean your guns hunt liberals until they go extinct,1
im tired of seeing that black and white ass eating video the bitch thats shaped like squidward and the the girl getting fucked and then suckin dick like bye,1
pray for ma boi theres nothing wrong with him he jus retarded,1
content abuse pedophilia stalking harassment gaslighting ableism sexism threats suicide nsfw self harm rape incest,0
have but fuck the grammar nazis,0
roseanne barr courteney cox and david arquette all say they knew about louis ck sexual harassment and gawker actually published a story about his actions in  but it was ignored at the time as per reporting on fox once again hollywood knew,0
is it only me that sees a hilarious irony in ppl that hate most trashy rachet black ppl themselves using ghetto slang thot to insult white women happy snowfall day in ohio im starting to feel much better now my youngest has it the flu sucks speakfreely,1
paul jayda jailed meanwhile muslim preachers are free to spout their hatred unhindered the law is an ass,1
drake lowkey ain t that nigga if he ain t simpin on a song,0
you are a fucking retard,1
 the labelling of other has a long history and us almost always a slide to internal or external war christian muslim ccommunist jew homosexual hutu tutsi serb simplistic labels dont help and the real trouble with brexit is that it has clarified which other we are,0
shes homophobic and transphobic and really rude,0
telling bitches you gon eat em out amp lying about it jus so they got another reason to come over gt ;>>,1
 felix said lesbian rights ♡ lesbians said dykes love felix ♡,0
kinda awkward when white people say something racist against asians i have to tell them i am half korean,0
 im a  year single straiaght white christian man im enemy ,0
 yo too beautiful 😍 😍 likely to bounce all niggers on these twitter streets 😜 😝,0
everywhere they are at least  of the population not to mention all the nigger sponges they r importing from afrikanda,1
this dude sits around all day trying to argue with anglin others then probably bitched about targeted harassment all day,0
it takes a certain kind of stupid to believe sjw logic where they can say stuff like gender is a social construct but then go on and say men are privileged women are oppressed etc becauseits2017,0
 lmao son you know my mind gone beyond the regular crazy shit i ’ m retarded 😂 😂,0
jews have not and will never be white anybody who suggests otherwise is either a kike or a race traitor and deserves a gassing,1
judge naomi reice buchwald no government official — including the president — is above the law and all government officials are presumed to follow the law as has been declared the judge said did not that same kike rule that sambo was above the law,1
fresh pair of white reebok classic shoes 🤤,0
 because i criticize the role jews are playing in society this is literally some of the most cucked stuff i have heard are you also critical of asians for their work ethic or mediterraneans for their fiery tempers such an immature grouping,0
white boys and ghetto white girls make me sick i can not stand you all,1
nothing more cringey then typing like you are talking ghetto lmfaoo,0
the most ghetto shit i did was post my relationship status and a couples picture  years ago on facebook,0
the black race cultured by violence is tone deaf on rape which happens to blacks everyday,1
the taiwan call wasn t just an unintentional blunder as first reported by our unimaginative lardass punditry the washington post yeah i know is reporting that the call had been coordinated for some time it was the first message sent to the chicoms that there a new sheriff in town,0
oy vey what a kike i must be to say that,1
you can now be fined up to a quarter of a million dollars for calling someone an illegal alien in nyc i understand discouraging harassment but fining someone for name calling really gives against the first amendment,0
if the court can find the right to homosexual marriage in the constitution there is no such thing as a constitution anymore,1
how does saying women are worth less than a non sentient fetus not denigrate the lives of women you are putting them at the bottom of the social order,0
 they convicted her because to let a white person shoot a black person in their own apartment and not convict would have led to riots,0
last night i had an old white pilot say the mayor of chicago is a lesbian black woman all in your face sir what in the entire hell are you trying to say get the entire f*ck  out of my face,0
well if it works for you two thats all that counts however when u post silly drivel here about doormat women then people may question your uh veracity,0
yes so if you hate faggots but are not a faggot yourself god will like that you hate faggots because surprise god hates faggots you are a heretic and you are damned,1
real niggahs do not get in to that,0
i meant nazi like in their tactics threats intimidation violence during the scottish indy referendum not goose stepping all around glasgow,0
and let us make something else clear twitter is not friendly for children and most of the women that i have ever met in my life that were raped or molested they would never go on twitter and say it,0
she a half nigger mutt,1
had this dumb biatch not been a nigress she would be sucking cock or cleaning toilets for money but a nigress who can speak in full sentences that an instant celebrity,1
 proud boys aren ’ t pro nazi jesus you ’ re a terrible journalist,0
 i think a lot of people would care to know he said black women should be beaten and raped lots and lots and lots just needs to get out there,0
i be under this nigga like he mine,0
youre upset that fashy men think youre a disgusting shitskin you take a shower yet i can smell your paki stench from here,1
 the muslim tribal war is not between tribes it is between sects of islam that of course cross tribal lines for pete sake i would estimate that  of all attacks are from sunni muslim against shias against sufis agnst all other sects it arabs who demand supremacy,0
me listening to fag by  any other femmes out there get called lesbian by cis boys in high school and vehemently denied it but now you are a raging queer just me k,0
i think antifa blm and the rest of the culturalmarxists that use violence to shut down people exercising the 1 stamendment really take advantage of the fact that we do not stoop to their level we need creative ways to counter though minus the violence,0
there will be a hole who will say you tell refugees to go back to syria and fight for their own country but do not say it to sa farmers need to have a strong and elegant response,0
 listen to i know places not even thinking about taylor just listen to it and its just so gay,0
give me a fucking break as if there is something to debate here blacks are inferior to whites and asians by every measure that why black communities are an absolute mess if you believe in evolution you have to accept equality is a myth,1
 i feel your rage i am beyond fed up yet i fight because of a final fliker of hope delusional probably i have an orange coon cat long hair,0
post shootings liberals ban guns post terror attacks let let in more muslim refugees,0
lmao insert some attempt a insult that only works w new right kike worshipping cerno dick sucking gorilla vox pedo faggots,1
it ain t even noon yet and niggas lying,0
non violent resistance only works if the government is unwilling to use violence against said resistance,0
omg india plz do not bomb my college kmdc north nazimabad block n karachi sindh 😭 😭 😭 😭,0
a pastor at trinity lutheran church in berlin has revealed that the german gov is rejecting almost all applications for asylum from his church iranian and afghan refugees who have waited years in germany for the gov to hear their cases these asylum seekers are now receiving deportation notices,0
for now on if blacks refer to whites as vinallas i will refer blacks as chocolates or niggers,1
naked nigger attacking white not h m in south africa bart train station in san francisco,1
canadians are being ruled by a retarded asshole,1
frank dicpario and the misogenous potatoes a blackened math metal band,0
abusite in your bio you getting block since you love being ghetto 🤢 🤢 🤢 🤢 🤢,0
how many feminists will get raped tonight by the diverse filth they are currently marching with then blame men no right wing straight white male wants to touch your std infested multiculturally accecable hatchet wound and i think that really why you are angry womensmarch,1
 the north african states threatened the us to pay tribute for save passage on mediterranean sea but thomas jefferson refused and the arabs declared war on the us which ultimately led to the destruction of the arabic slave trade of europeans after intervention of the dutch english french,0
 wonder if they are up for flooding the country with jews instead of muslims bet they arent,1
that guy michael winner is a moron and a liar probably a fucking raghead in all actuality,1
 and the chinaman will eat both,1
love one of you bucket headed hoes no way,1
i agree with you some tsa agents are moslem and look more suspicious than the people they are groping israeli security profile arabs to the nth degree,1
pagan christian orthodox feminist nazi russian communism,0
 is home of pho bic honda civic tour,0
raccoons are best coons,0
 bitch was tiny but powerful,0
    you called them white nationalists and racists when you are the only one bringing up skin color here put down the racism bud try being just an american for once,0
hey sandnigger monkey enjoying the suppression of rights in america well get ready whites you know kinda like that too lynching non white subhumans as a hobby is in our genes millions of whites are looking forward to it,1
slut you could not afford a fucking  wedding cheap ass crossbreed wetback gorilla zoo animal,1
increasingly the conversation is ta nehsi coates or whoever saying that the ghetto just seems to have more crime because the police do not arrest white kids and nobody willing to point out that this is obviously baloney,1
if that quote is in relation to physical confrontations then i think i would agree too i am not so sure about the teaching programming part though i think it a natural thing for women to be non violent the number of men getting incarcerated for violence is way higher than women,0
 good morning boo i am only sexist cause you are sexy if i am wrong i am gay fuck it bot boy digital not touch,0
abortion illegal aliens open borders food stamps gay marriage etc etc all found in the constitution the right to bear arms not so much all libtards should be gassed democrat doug jones the second amendment has limitations breitbart news,1
bro dreadlocks or faux locks even on women are legit stunning,0
  nazi is just a anglicised word for nationalist are you a nazi or do you just defend them in public,0
the only people trump is playing chess against are the american people the jew controlled alt right are full of liars and traitors ask yourselves would adolf hitler shake netanyahu hand would he prostrate himself like a bitch before the wailing wall,1
  bro need to clean that white ass tongue 😭 😭 😭,0
 this is difference between illegal muslim refugee who are rohingyas and all the muslim please talk with some sense,0
    he is a great leader minister of immigration refugees and citizenship of canada ,0
it impossible to be racist against white devils well is not that convenient otherwise the people subscribing to this logic abortion would be massive gaping racists and by their own demands would have to be executed for thoughtcrimes whew dodged a bullet,0
staycommittedmrpm all muslim world is watching to pakistan and imran khan,0
also the nigger she boon niglet generators ebt medicare public housing public transportation subsidies crime costs educational costs societal decay etc,1
  hahaha israel will be destroyed because of holocaust of palestinians,1
chris clemons is a fucking beast,0
i hate to be the bringer of bad news but his real name is mark shouldice and he just another shapeshifting kike e merch chasing shekels look that name up,1
i swear porch monkeys and sand niggers have no honor whatsoever if the kikes were pushing for european migration into africa and the middle east to out breed the porch monkey and sand niggers there i could never find myself moving there just for that purpose,1
it not a psyop if it the truth tommy robinson is a kike shill let him rot  ‍,1
get a load of that nigger,0
weed is degenerate but the one good thing about legalization is that white suburban kids will not have to interact with ghetto nogs to score a bag,1
  a refugee has a credible claim of fear in his or her home country muslms being in majority do not have anything to fear hence they cannot fit in the definition of refugee so they are illegal immigrants,0
if you are attracted to zendaya you are a lesbian hi dykes,1
at some point society began to use endearing terms for sodomites words like gay and queer were appropriated by your culture no i call sodomites non cutesy names like faggot and dykes bc their behavior is destructive to not only them but society at large btw booze ages women horribly,1
viva la resistance deport all sand niggers from france and beyond,1
if you want an answer to that question maybe you should listen to my show instead of that drunk retard who has never made the slightest effort to understand the subject matter,1
but whites are not as perverse as fucking moslem inbreed shite,1
 another muzzie sticks his camel in american business,1
why dykes always out here lookin for love you all some emo ass niggas,1
btw can i just say voting in washington is a fucking dream every state should do this,0
these coptic women wear a covering on their head while praying this christian practice predates islam and was enjoined by the apostles all christian sects practiced it until feminism came on the scene headcovering prayercovering patriarchy faith christianity,0
sick of bitches bitching about other bitches being bitches,1
 hm somehow i do not care about the opinion of someone whose only tweets about the tribute are abt the white women,0
you say well they elected the nazi retards,0
bitches stay loyal if they want to,1
i thought the german refugees were because of yet another french invasion of their homeland the vastly more common historical scenario i may have to check the news to confirm,0
eww a mudshark with a niglet,1
    even when the place was overrun by jihadis like osama u can guarantee women safety we should start worshipping great ppl like u 🤣 🤣 🙏 🙏 🙏  ,0
i be talking to the dumbest niggas alive 🥴 ugh,0
you all i got thrown in twitter jail for replying to  tweet about ivanka my reply was this utter white trash wtf,1
 look mommie a nice intelligent man is owning a hateful retarded troll,1
   it was way better than sonoma if you remember your redneck jesus won the glenn also,0
i wonder do she kno her gf a super duper slut,1
rotherham must have it day of reckoning it can only be the deportation of every paki muslim and the imprisonment of every police chief since  and every councillor mayor mp and lord ahmed of rotherham,1
one million blunts and i am back to the curb young white trash came back for the serve,0
 in my country evangelicals are the actual jews tho 😄,0
how does an area become a ghetto all the white ppl move out,1
what the aclu is it is a commie faggot maggot and muzzie association dedicated to eradicating the white race front group,1
they can not and will not shut up they are not proceeding strategically though it looks that way they are following an inner drive it the same reason jews are rarely discreet about their identity they can not resist they are smitten with themselves,1
that redneck stuff damn hillbilly ppl,1
dear daily beast and your sand nigger article writers if getting chummy with farrakhan causes no repercussions pompeo can hang out with anyone he chooses to f liberal double standards 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻,1
saying “ my kids ” “ my bd ” is so ghetto this man violated 🤦 🏽 ‍ ♀ ️ 😂,1
larry moreno and the neighbour destroyers a blackened progressive metal band,0
 i am a muslim this hurts to much we are also human not animals so why this we must report this acc,0
justine mohammed trudeau running the streets wild in toronto at the gay pride ding a ling parade this weekend,1
black women complain so much at restaurants 🤣,0
read multifandom as muslim maybe i should go sleep,1
i only want to go to coachella for one day to see my king and queen frank ocean and lana del rey this is violence ,0
well when i was in the air force they thought i was a dyke plumber bitch so there ya go opinions are like assholes,1
lmfao i woke up in the middle of the night to niggas taggin me in a million stories talking bout am i the bitch for them fuck no baby,0
tell me more about the religionofpeace aka islam ibrahim sulaiman jihad is not inhumane despite its necessary violence and bloodshed its ultimate desire is peace which is protected and enhanced by the rule of law,0
 having a girlfriend super gay,0
sud we selebrate shivaji birthday today especially when muslim brothers are leaving under fear,0
baloney they do not need our men and women they have their own brave soldiers and the women are as tough as the men don t piss them off,0
i am aware that bringing toiletries on to planes is risky but if a paki wants to bring mouthwash and deodorant on board it a risk i am willing to take,0
seriously get to a therapist or a decent honky tonk bar they can help you,0
  completely makes me sick that all the children raped by muslim rape gangs are being silenced by the under reporting of it but the left wing media go off the scale when some women was touch on the knee  years ago 🤬,0
stupid nigger given grades admissioin to school job degree position he never earned and doesnt have iq for fuck off,1
questions  would the black guy do the same to another black guy  would the paki do the same to another paki  would the white guy do the same to a non white no no yes and that america,1
make nazi scum lose their jobs ,0
one of my old hoes hit my phone and he really think he slick sir it ’ been months 😒 im tryna link tho 😂 😂 😂,0
  thats a leap do black people who love black people want a black only nation do asians who love asians want an asian only nation these are assumptions you only make about white people simply because you resent them you resent us because we are were the majority,0
this article could be used to create a gab kike bingo game sheet similar to this dindu twitter board,1
a great victory for trump today the travel ban will take effect in  hours no more towelhead terrorists in america,1
sure and it all kashmiri need too kashmir looks ahead terrorism is unislamik,0
you and many other moslems would not however advertise that fact to other muslims particularly not in muslim controlled countries,0
black republicans have been called uncle toms black trump supporters are being called coons and even those who did not vote for trump are ostracized as coons for simply meeting with him no amount of appeasing will change that i say embrace it,0
musacchio suspended for being a retard blame giampaolo,0
eh i like asian women honestly i have had better luck with asians than whites besides is not it true asian iqs are generally higher than whites,1
 communal attack by their own didi agreed didi need to be thrown behind bar islamic jihadi,0
lightskin bitch with a dark side,0
“ i need a kid thats gon wash them dishes ” 😭 bitch is retarded,1
i wish you all dudes stop asking me to come over that a definite no i would never let you faggots around my parents 🤧,1
anti white neocon ben shapiro supports his own country israel building a wall refusing refugees deporting africans but demands third world immigration and refugees for the usa he wants to see white people ethnically cleansed with third world immigration his emails  ,1
whoa whoa calling all kikes and niggers the dregs of gab is a bit too woke even for me,1
 you are a disgrace to white people and have brought much shame upon evropa,0
superman was created by  kike dweebs back in the 3 0 comics has always been a juu controlled racket to brainwash young boys,1
 in  google employees are women yeah cos white guys only hire white guys only  of comp sci graduates are women kill me,1
yeah because the suck is making too much money from his raghead pals,1
stupid bitch not paying attention looking for something in her car almost crashed right into me my life be flashing right before my eyes,1
niggas be looking crazy in a dark ass car late night pulling up on the side of women yelling at them,0
i very clearly remember being at the maternal unit manorhouse in march when there was discussion about john bolton on fox news we were working in the yard and when she mentioned him i did not approve because i did not want another pointless war in goatfucker country,1
 hours remaining of my  day ban on twitter my next move is to completely overwhelm twitter thought police with hate speech allegations for everyone who is a kike and especially the adl,1
  ooh that awesome and those are  of the ones i want i also hope to get the sketch grey top and the black and white character shirt they all look epic i would so get everything if i could right now 😍,0
low iq mad maxine living up to her dumb nigger name,1
this is the reality of islam we do not want this on our soil end creeping sharia end muzslime takeover of usa,1
 best drama wanna defeat me bitches lovely bitches sorry but old kry cant come to the fucking phone right now,1
like a dike bitch niggas can ’ t fuck wit me 😂,1
toot n daad saved the world not for justice but because the world is his bitch toot n daad,0
well we do not live in such a society and no your car should not be able to fucking stop working if it hears you use a racial slur that retarded,0
what a fucking nigger,1
lol why why should i move just becos there is nazi morons here in germany,1
that name sounds jewy to me and its a woman like anyone should give a fuck about a prissy rich slit rich pussy crackhead pussy its all the same pussy fuck bannon too he kisses too much yid tuchas,0
gotta keep some beaners in texas texmex is not shit like mexican is,1
 crazy man really dumb stuff soon it will be illegal to say anything bad to another person as i understand if you call foreign person and illegal alien you will be fined 2 5 0 k,0
somewhere there a memo from when someone decided to dump money into the gay rights movement saying from the top down to stop talking about pedophilia as part of it it got to have that idiosyncrasy until it was useful for political purposes at which point it became a liability,1
my dad said there no way r kelly usher were messing with the same girl because r kelly likes younger usher likes older women 🤣,0
the communist leadership must also remove themselves to their choice of a communist or muslim run country they so blatantly love,0
 sikh community always helpful to others specially they help muslims in india in caa nrc protest allah bless,1
my ignorance proves i know nothing about this nigger comic i am good with that,1
so you are an illegal immigrant that got amnesty,1
i be having dreams that i am eating lunch at the table in between the cafeteria and gym n i start thinking nigga did not i graduate and wake up lol i be hella sad,0
pro white married to a wetback he the best there is eat a fucking tide pod,1
 white people have agency unlike mudslime sandniggers who kill random pedastrians without a voice all that is left is violence we will come for journalists and google executives first they will regret what they have done white rebellion free weev weev did nothing wrong just like hitler,1
i have no clue who that is but the women look like tranny,1
  how about he first faces all the women he raped and groped and abused you demand that too right,0
realy bama dude speak russian wtf are you retard that not right at all,1
we can not call people faggots or do asian accents anymore that all we have got the only two kinds of comedy,0
black girls reach menses not  b confused w mensa much earlier in fact blacks develop physically earlier than whites monkeys develop physically earlier than blacks north asians take the longest to develop hmm seems  b a pattern here must be kangz,1
republicans post trump will deserve to be treated like nazi party members post ww2 it will be vital that we do this but we wont because we are a deeply stupid country your shitty jet ski salesman dad will just sit there collecting checks and hating faggots and brown people,1
i would sell you faith but you niggas dont believe,0
 murderous muslims and jihadis raped and murdered kashmiri pandits you watched from the sidelines and encouraged the cleansing gandhi slept naked with young women and found ways to get hindus butchered deal with it,0
refugees in white homelands are worth more then gold to israel ask trump and any kike truth fears no investigation they are low wage workers which will destroy america labor market but you still vote for this goyim,1
isis taking control of a country is a bit like liam neeson being raped by tom hanks,0
 a2 back to the relationship piece once you start gaining that you can build plans around them i have  hispanic  vietnamese  african american refugee and the other  is white aa non refugee so culture is a big piece of my school and building part  pe chat,0
lil white ass never wants to go home,0
you are using a straw man here with your statement blame jews for everything that ails you which is lazy you should be able to debate the actual position not just the caricature of it,1
if you ’ re a grown fucking adult asking your parents for money you ’ re a shitty human being and i hate your guts,0
coon cheese holy gawds the progressives here would melt in the grocery aisle,1
whatever white people do asians dont have to follow,0
 that is the only way to be recognized by white folk talk about every negative black muslim immigrants experience you will be given platforms talk about what is wrong with western systems you will be sent to the corner,0
just call the jews what they really are god suplanters,1
why my mama just tell me the white men i like look like they say nigger 😭,0
 is you are jihadi who is funded by my money if not than who hell you are trying to say,0
feelings ain t mutual though women ain t shit,0
 someone give me muslim accounts to follow i wanna practice my lying,1
so am i to assume with your handle name that you are a ghetto pos that can not read or write,1
 natives she not one of us white people yes she is,0
you can not even speak proper english you fucking heeb faggot,1
sir i visited passport office raipur c g when i eneterd for photo click the officer told to pick out your cap topi i am muslim belong to dawoodi bohra community and i wear cap all the time please allow photos with our religious cap taher fazly mobile ,0
exactly  border patrol does not want to keep being labeled as nazis when they are doing their jobs thefive,0
fuckem jews seem to be the most butthurt pack of cunts on the planet i suppose you would be a bit sensitive to critisizm when you have lied to abused swindled caused more deaths than typhus than anyone else,1
   lol false the holocaust was legal nationally slavery was legal until it was shown to be illegal all the while it was wrong though do not you agree that slavery is wrong objectively,0
defending sand niggers top kek and you are for whites you are no better than the jews m8,1
the zeal that the msm censors any talk about jews almost makes you think that jews are our de facto masters or something you think there would be any censorship of a person suggesting a correlation between europeans and war,0
 he better have cleaned himself up then dude been looking like white trailer trash dating a damn model smh,1
wow that is beyond stupid were not clearing out anything you can not win a war fighting it half assed like were doing in the middle east the white liberals in europe are to blame for what happening there they have allowed muslim animals in unchecked,1
     using the word feminazi is disrespectful it you attempting to silence and demean women and women equality feminist are just looking for equal rights you apparently have a problem with equal rights,0
we need to start making right wing propaganda depicting homosexuals and arabs as villains though not just because they belong to those groups we need to be a smidge more subversive the infotainment medium alone will wont cement the glorious winning,1
because spewing a bunch of shit accompanied by crying and kvetching is an argument this is coming from a faggot who has had no arguments aside from faggy snipes and fevered paranoid delusions you are pathetic,1
why the surprise he is protecting is fellow mudslimes,1
 um says the woman who openly and publicly called for violence and harassment on republicans 🤔 democraticlogic,0
  hes so cute,0
i almost went on holiday to amsterdam this year but with the muzzie invasion just did not feel safe doing it now i am grounded and only drive wyoming here i come this spring summer,1
sterling is a fucking retard,1
the whole reason we are here is to get away from kike faggots like you,1
  that how institutional racism with help from police state and white supremacy system is operating,0
nigga just do not wanna google jim jones hahaha let that corrolate with that kanye cult 😂 😂 🤣 🤣 🤣,0
welcome one man enter one kike fry,1
  sahih international adds before mohammed and muslim comentators agree this verse does not apply to today christians ibn abbas even thought this verse was abrogated by   conclusion doesnt apply for today christians,0
shop trendzset for u latest styling shoes and purses,0
fake news losers cnn are using scripted questions to suppress a badly needed open discussion about gun violence and mass shootings this puts our schools and children especially at risk we should revoke cnn broadcast license their actions will lead to more domestic terrorism,0
 they kill muslims and limited the journalism are you human,0
 my homie  hired the soup nazi to wish me a happy birthday on cameo can you invent a frame for videos pls,0
  modi always a hero who successfully killed muslims ✌ 🏻,1
sir can you kindly address the information presented you if you have no cogent response do not flail about like a hysterical woman with a bat tangled in her hair i presented anecdotal evidence of loxism here numbers jews prefer muslims to evangelicals pls explain,1
no be better is the advice from the conservatively loved first lady can not be a slut if you have never had sex btw,1
i really do not get white australians hatred of immigrants you are all literally immigrants wtf is wrong with you all i mean i get you hate poc but come on,0
i bet if it were white french people in the streets of paris being racist or homophobic instead of crimmigrants rioting we d find out just how damn tough those french police really are,1
 the tolerant left killing children consequence free expecting tax payers to pay for it and hoping pro human people get raped,0
go be a boomer faggot somewhere else,1
there was no islamic holy violence prior to  retard slav nigger,1
white people complain about homophobia in the middle east just to fuel their islamophobia they literally don ’ t give a shit about gay arabs,1
thank you god bless the battle is just beginning saudi un using canada to leverage power in usa for more fake refugees terrorists to come west we need help to form a counter lobby one estimate is  terrorists under arsa in bangladesh camps the scale of this mutiny is huge,1
 but my nigga you only need  four loko to be situated 🥴,0
europe instead is a totalitarian state where sand niggers roam free and your elected leaders only goal is to eliminate europe id rather our drug issues than that to be honest besides have you ever even been to the netherlands 🤔 drugs are everywhere there,1
yeah and nobody wants to see nigger tits either,1
israel home of the jewish people arabs jordan u may know that israel was promised to the jewish people well b4 ur saviour came or any arab knew where israel was clue it is in the chumash pots melamed and ps u can call me sir,0
 brazil did not break our laws and give cover to illegal aliens,0
the women who came out against weinstein filed lawsuits,0
if you hate yourself nothing will work for you,0
everytime a nigger knocks up a welfare hoe the country goes just a tad further left everytime a mexican sneaks across the border the country goes just a tad further left,1
sometimes i wish white people were not so civilized and we could just massacre these invaders like they would and will most certainly do to us,1
defending sand niggers top kek,1
yall will not fight against them white supremacist shooting you all and calling you all niggers but you all gone fight in a civil war,1
the average retard is only  retarded 🤤,1
 washington voted down three times but tax nazi inslee showed his real dictatorship and passed it anyways,0
queer eye is extremely harmful for the gay community it eschewed gay diversity to push only a version of the homosexual community that is safe and marketable to cishet women ,0
brown must be friends with idiot boy trudeau he has given  to the un clinton foundation moslem dictators but he has refused to repair the rail line up to churchill manitoba our northern sea port everything goes to moslems nothing to canada canadians,1
need to get on the meatpacking plants and the nail salons too those asians do not have the respect to learn english they do not have a problem taking our money and not ringing it into the register either,1
so there is nothing wrong with them leaving women alone if they are worthless to them,0
you are right in retarded from actually trying to engage in a civil discourse with someone who is named obamasucksanus,0
i neva call my folks bae i be calling dey ass dawg bro all typa shit i am just not a lovey dovey ass nigga,0
these pathetic european faggots are hopeless the muslim hordes have never left europe because someone asked nicely they left when europeans put their heads on pikes,1
i got thotty money but these hoes get nothing,1
abraham himself was evil why are they not his seed just because the jews reject something does not make it not theirs look at you you are a white man rejecting traditional european faith does that suddenly make odin not a white god,0
amazing how niggers and other forms of virtually useless muds always neglect how little value they have it add,1
  i hate you 😭 😭 😭 😭 💀,0
no wonder my twitter account got banned for life the white guilt cucked out faggot ass founder has a bunch third world shithole sand niggers running the show,1
a chimney sweep came to our house today and thankfully i did not have to talk to him because overwize ah probly wooda took the mickey ow im wiv mouy limey dick van dyke cheerio guvnah,0
so it turns out that nationalism is the supreme withcraft of the jews and freemasonry its that time when the rothchilds give the next step in creating their new world order also known as the jew world order,1
what a retarded paki,1
  yeah private schools will let your kid get raped and wave it off as tradition,0
 and non i bet graduated high school do not they know the planned parenthood is a billion dollar industry that uses these women aborted fetuses to sell as body parts these women have no brains at all,1
dude just tried to square up bc we dont have native american costumes man get yo white ass outta here,0
intense white male listening is just as threatening and violent as the white male gaze stop listening at us,1
i believe the us military is compromised and our enemy why jews own,1
that nigga steal if he drive an impala with no hubcaps,0
 i love warsaw i am american but i have got a lot of good friends there the nightlife is great and the cost of living is nice too not too many refugees at least not yet,0
a pussy hoe could never is so ghetto and i hate hearing it,0
an illegal immigrant that came here to commit crimes is not the same as someone who comes to work abide by our american laws live in peace deportzarate justiceforkate,0
alt left and alt right are both stupid childish and evil let us stop all this bigotry and authoritarianism known as gay pride straight pride man power woman power black power white power and other nonsense and be proud of being individuals and give liberty a chance votelibertarian,0
real dysphoria hours why are my arms so hairy,0
putin syria has been liberated time for refugees to return,0
just a thought has anyone noticed how the media are hounding boris johnson for supposedly touching someone leg when there are hundreds of young girls being raped by pakistani gangs plus get your priorities right,0
you niggas do your friends so dirty but leave your enemies unscathed,0
again why are you so defensive about it is some nazi gonna come in and call you a name so what i have been called nigger more times than i can count,0
considering that i am queer and to an extent neurodivergant i realize that it is a possibility that i could be the target of violence though make no mistake right now i as a white bisexual man have a much lower chance of assault than say a black trans woman,0
your pussy muzzie loving government is killing you off faster than any battlefield aside from a handful of brit your giving your country up just like your parliament wanted to do in  here you go hitler we give up you had better resurrect churchill rapidly cuck boy,1
 apple killed the internet with the iphone allowing any retard to go online,1
 there should be no little mohadishu in america deport illegal muslims assimilate,1
a liberal asked if conservatives would do the jobs illegal immigrants do why must democrats think we need a permanent underclass of non citizens wait were not they the ones who implemented slavery were not they against civil rights it all becoming clearer now,0
trump was wrong in charlottesville the alt left was worse than the alt right bc they were the ones who started the violence as usual these rabid commie filth condemn us for violence we have not committed while flinging bricks at us and they think they have got the moral high ground lol,0
free women rule hold your head up high wearing freedom pink hats and vagina costumes are for weaklings who support holding women down for sexual offenders with the initials bill clinton 🇺 🇸 👸 beyourownhero maga,0
if u think salt lake city is ghetto please kill yourself n go to a real hood,0
should be a public hanging using a short drop that way the body jerks in the breeze sends a powerful message to any other nigger who thinks it can put its paws on a white woman,1
wherever there is a tribe of jews living in an area that area is gonna be fuckt up full of fags nigger lovers mudsharks cucks and mental morons jews easily brainwash most whites into hating themselves,1
fbi needs to be dissolved see there this thing called the internet where state police can share information fbi has been abusive since the dress wearing homo hoover,1
 shit be goofy af lol that ’ that old negro slave talk lol,1
some people are straight up retarded 🥴,1
boomer lol everyone i do not like is automatically a boomer i do not share a movement with a jew hiding in eastern europe also that sandnigger seed in your brain forfeits any status of german,1
😂 rt  back to this ghetto ass single shit,1
who are the domestic terrorists  antifascist protesters who oppose hate groups or  actual far right neonazi white supremacist fascists who murder americans antifa domestic terrorists,0
i support girls joining the scouts there are too many trannies and dykes in the girl guide movement,1
islam is een achterlijk discriminerend en gewelddadig rechts systeem dat seculiere democratische wetgeving vervangt en waarin geen enkele plaats is voor alles wat niet islamitisch is dat maakt islam een politieke ideologie die onaanvaardbaar is in onze samenleving,0
bro arabs live in a mf desert and still got time to be racist lmao go drink some water or smth 😂 😂 😂,0
scrape that shit off,0
just seen somebody eating a honeybun with cheese on it im getting real tired of you niggers,1
  wow ， real nazi words,0
hello scum bag islam followers give me an arabic equivalent of the word guru no effing imam will not do they poison minds,1
i had to be petty lmao ugly girl was going hard in the paint for her white trash sister in christ,1
i had a wonderful wonderful nigger free weekend,1
 in  yrs compassion to muslims has never worked the ungrateful refugees and terrorist prove it still has not changed but it would not be islam if it did,1
